Time,Channel,Amplitude,Subject
40,Fp1,-3.21306124848414,1
44,Fp1,-0.256281685744316,1
48,Fp1,0.698459053094185,1
52,Fp1,-2.34141153425426,1
56,Fp1,-1.69255898439869,1
60,Fp1,2.2451909164428,1
64,Fp1,0.0174028040216894,1
68,Fp1,-0.785218252902787,1
72,Fp1,1.18274257788755,1
76,Fp1,2.04524649022773,1
80,Fp1,0.602398646028167,1
84,Fp1,-0.179564171015365,1
88,Fp1,-0.046871939118813,1
92,Fp1,0.35105509735402,1
96,Fp1,0.746343209055075,1
100,Fp1,-1.94508322473786,1
104,Fp1,0.132198004122786,1
108,Fp1,1.87321287115849,1
112,Fp1,-0.191917300631792,1
116,Fp1,0.972828990936782,1
120,Fp1,1.01606568660006,1
124,Fp1,2.07276561180629,1
128,Fp1,2.599996528515,1
132,Fp1,2.15276647282127,1
136,Fp1,-1.79340739936085,1
140,Fp1,-0.327154020734285,1
144,Fp1,0.321584859009449,1
148,Fp1,-3.1180646942038,1
152,Fp1,-2.70477720157082,1
156,Fp1,1.50345273469177,1
160,Fp1,-0.263771891505932,1
164,Fp1,0.988011038014383,1
168,Fp1,2.29290761458475,1
172,Fp1,-1.6285671240805,1
176,Fp1,-2.64078675365341,1
180,Fp1,0.643295238601087,1
184,Fp1,-0.989409766673649,1
188,Fp1,-2.23845710708064,1
192,Fp1,0.354014353774617,1
196,Fp1,-2.09615721642193,1
200,Fp1,-1.80451484742037,1
204,Fp1,-0.588627064807976,1
208,Fp1,0.0617438392332306,1
212,Fp1,-0.358644344217458,1
216,Fp1,-1.98564655741892,1
220,Fp1,-1.08288586787884,1
224,Fp1,-1.42947015668914,1
228,Fp1,1.66055030730779,1
232,Fp1,0.500510203401099,1
236,Fp1,1.39046192716171,1
240,Fp1,-3.83645413599055,1
244,Fp1,-0.464144089227886,1
248,Fp1,0.925927506358117,1
252,Fp1,-1.51005766811432,1
256,Fp1,-0.990147890321703,1
260,Fp1,1.83032464161595,1
264,Fp1,1.36951244362349,1
268,Fp1,-0.329589229937727,1
272,Fp1,1.78903532004878,1
276,Fp1,-0.279194106350151,1
280,Fp1,-2.85650146634987,1
284,Fp1,1.09578689540438,1
288,Fp1,0.406649860092962,1
292,Fp1,-0.300399512253035,1
296,Fp1,-3.92949513032162,1
300,Fp1,1.36405188407812,1
304,Fp1,-0.378786133184047,1
308,Fp1,-1.64142963778057,1
312,Fp1,1.36525943640995,1
316,Fp1,2.77613797149216,1
320,Fp1,-0.584869389056161,1
324,Fp1,1.00085702026039,1
328,Fp1,-0.962163518815576,1
332,Fp1,-0.533316112933368,1
336,Fp1,-2.65682962514233,1
340,Fp1,1.46301632174256,1
344,Fp1,2.49019865107324,1
348,Fp1,0.702383067947528,1
352,Fp1,1.02863127235145,1
356,Fp1,2.4270533731317,1
360,Fp1,1.72758491805052,1
364,Fp1,0.191164039082209,1
368,Fp1,-1.89474807285452,1
372,Fp1,-0.0349001674214275,1
376,Fp1,-2.11363429245598,1
380,Fp1,-0.3841577585753,1
384,Fp1,-3.44087511928801,1
388,Fp1,0.879649152556965,1
392,Fp1,1.28250981471479,1
396,Fp1,0.77266644329251,1
400,Fp1,-0.576787324713422,1
404,Fp1,-1.11419111120526,1
408,Fp1,1.64874534622848,1
412,Fp1,0.816407362962509,1
416,Fp1,-1.26456358386279,1
420,Fp1,-0.633528458600328,1
424,Fp1,-0.566472993658779,1
428,Fp1,-0.799999175098266,1
432,Fp1,-1.02299387495631,1
436,Fp1,-0.913977067806346,1
440,Fp1,-1.53474761640882,1
444,Fp1,0.834199286623974,1
448,Fp1,-1.51804878240136,1
452,Fp1,0.110425648608807,1
456,Fp1,0.293657796881549,1
460,Fp1,-1.82526348136124,1
464,Fp1,-1.27831359694191,1
468,Fp1,1.07292304303468,1
472,Fp1,-0.59519637263167,1
476,Fp1,-1.28166914494323,1
480,Fp1,0.973037253520346,1
484,Fp1,0.002960663921589,1
488,Fp1,0.474362732726856,1
492,Fp1,0.496985152909637,1
496,Fp1,-0.546706401712219,1
500,Fp1,-1.43473941468831,1
504,Fp1,0.708203175609057,1
508,Fp1,-0.146086429627989,1
512,Fp1,-2.66994307939563,1
516,Fp1,0.774839470950691,1
520,Fp1,1.66684205870151,1
524,Fp1,-0.877671904839701,1
528,Fp1,1.50772321727735,1
532,Fp1,2.32956240369866,1
536,Fp1,0.245142781059341,1
540,Fp1,1.1008602531525,1
544,Fp1,-0.0141818974301621,1
548,Fp1,-1.07320310200449,1
552,Fp1,2.1661472082102,1
556,Fp1,-1.3686213522323,1
560,Fp1,-2.38633521346601,1
564,Fp1,2.23737696325765,1
568,Fp1,4.08175327222498,1
572,Fp1,0.871953474205596,1
576,Fp1,-0.978798268321163,1
580,Fp1,1.68329070895886,1
584,Fp1,2.05429407981586,1
588,Fp1,0.998239035889537,1
592,Fp1,1.5658143553788,1
596,Fp1,2.95517061312361,1
600,Fp1,2.21858249444276,1
604,Fp1,0.706375621678335,1
608,Fp1,-1.59697581565343,1
612,Fp1,-0.273068714642906,1
616,Fp1,-1.88098615433975,1
620,Fp1,-1.22863954968352,1
624,Fp1,0.862204458750644,1
628,Fp1,0.899055770723157,1
632,Fp1,0.770019485302486,1
636,Fp1,1.44755659207682,1
640,Fp1,1.49444810462845,1
644,Fp1,2.33411388451843,1
648,Fp1,2.29457799293311,1
652,Fp1,-0.239672652895468,1
656,Fp1,2.57359339672972,1
660,Fp1,-1.55488066374769,1
664,Fp1,0.746401746541408,1
668,Fp1,0.0749140031109082,1
672,Fp1,-1.06749915583541,1
676,Fp1,4.9535712850276,1
680,Fp1,0.148189010263969,1
684,Fp1,-0.52284197813068,1
688,Fp1,3.24413958362498,1
692,Fp1,-0.382336046845835,1
696,Fp1,-0.293969461304709,1
700,Fp1,2.14981626908726,1
704,Fp1,0.928373081693056,1
708,Fp1,0.470396821553431,1
712,Fp1,-0.287879162793923,1
716,Fp1,0.105005019226016,1
720,Fp1,-0.514928385747873,1
724,Fp1,0.497888950380652,1
728,Fp1,2.72132917521843,1
732,Fp1,-0.629541307899538,1
736,Fp1,-2.00841279629447,1
740,Fp1,-0.213593950563037,1
744,Fp1,-1.44476199683314,1
748,Fp1,0.367604820531253,1
752,Fp1,1.65253920032155,1
756,Fp1,-1.75992866665794,1
760,Fp1,-1.55160790080675,1
764,Fp1,-0.425019176524437,1
768,Fp1,-1.61352043729224,1
772,Fp1,-1.83069323813473,1
776,Fp1,-1.80810211494379,1
780,Fp1,-0.590251447378372,1
784,Fp1,1.7940212139543,1
788,Fp1,0.217194856601928,1
792,Fp1,-0.00569042507947281,1
796,Fp1,-1.01449042634918,1
800,Fp1,0.922084067155502,1
-200,Fp2,0.5754514557689,1
-196,Fp2,0.0528225994761128,1
-192,Fp2,1.75802014965164,1
-188,Fp2,2.84851728755016,1
-184,Fp2,2.03618731433005,1
-180,Fp2,-1.22013714511058,1
-176,Fp2,-0.919673204411577,1
-172,Fp2,0.815533775648605,1
-168,Fp2,0.373811234026377,1
-164,Fp2,2.28755881051201,1
-160,Fp2,0.768843933822089,1
-156,Fp2,0.456412680472177,1
-152,Fp2,-2.26131391297146,1
-148,Fp2,-3.49842780741152,1
-144,Fp2,-0.226316567779747,1
-140,Fp2,-0.41725533308551,1
-136,Fp2,-1.38190305964626,1
-132,Fp2,-0.89654318193155,1
-128,Fp2,0.595523190431153,1
-124,Fp2,-1.51273908456697,1
-120,Fp2,0.263463455165862,1
-116,Fp2,-0.165746569898861,1
-112,Fp2,0.851767262238768,1
-108,Fp2,-0.043146285773504,1
-104,Fp2,-2.36017936308988,1
-100,Fp2,1.44626705714506,1
-96,Fp2,-0.964998384601095,1
-92,Fp2,1.59654303284967,1
-88,Fp2,-2.85869318307067,1
-84,Fp2,1.57595994020654,1
-80,Fp2,0.643905127049237,1
-76,Fp2,0.413889247675778,1
-72,Fp2,2.83350926531891,1
-68,Fp2,1.61454511708519,1
-64,Fp2,-0.252583282186414,1
-60,Fp2,3.18724267209663,1
-56,Fp2,1.03790479540636,1
-52,Fp2,-0.355664718142613,1
-48,Fp2,-0.289650661426274,1
-44,Fp2,1.3100369773935,1
-40,Fp2,3.93273518955007,1
-36,Fp2,-0.855001748575565,1
-32,Fp2,-0.134998416510396,1
-28,Fp2,-0.777952810663775,1
-24,Fp2,-0.563504642535537,1
-20,Fp2,0.211095938595564,1
-16,Fp2,0.0488899387108249,1
-12,Fp2,-1.69141816969752,1
-8,Fp2,1.59333612603416,1
-4,Fp2,0.62297364939589,1
0,Fp2,1.00325811176258,1
4,Fp2,-0.0806723230364316,1
8,Fp2,-1.70540058503369,1
12,Fp2,1.08181841681405,1
16,Fp2,-0.332666629755549,1
20,Fp2,2.19777494018233,1
24,Fp2,-0.364519814937181,1
28,Fp2,-0.891400334051411,1
32,Fp2,-0.119265576253136,1
36,Fp2,0.616403514501223,1
40,Fp2,-1.63711633063971,1
44,Fp2,-0.409301198753466,1
48,Fp2,-1.41066645060476,1
52,Fp2,0.91500889928462,1
56,Fp2,0.397687297722229,1
60,Fp2,2.62165893910795,1
64,Fp2,-2.78977595404058,1
68,Fp2,0.18928224976424,1
72,Fp2,-1.65951613912743,1
76,Fp2,0.78410405916696,1
80,Fp2,1.17342560220457,1
84,Fp2,0.85314569055679,1
88,Fp2,4.38541178934994,1
92,Fp2,-2.61928993403596,1
96,Fp2,-0.751296426601422,1
100,Fp2,0.69731164147018,1
104,Fp2,-0.0119573623871778,1
108,Fp2,0.241858895434978,1
112,Fp2,-0.493445289032476,1
116,Fp2,-1.76835545468292,1
120,Fp2,-1.33437566354818,1
124,Fp2,0.189327936231679,1
128,Fp2,1.11301166882475,1
132,Fp2,1.35820360193385,1
136,Fp2,2.66996877814017,1
140,Fp2,-0.436714282194198,1
144,Fp2,0.410513948904754,1
148,Fp2,2.05064305597944,1
152,Fp2,-0.557409328750535,1
156,Fp2,0.139387551816715,1
160,Fp2,1.63329147437819,1
164,Fp2,-0.586639760611754,1
168,Fp2,-2.5756496740241,1
172,Fp2,-2.62210469860724,1
176,Fp2,0.378647591918684,1
180,Fp2,-0.432549467822509,1
184,Fp2,-1.48350110922368,1
188,Fp2,-0.141740302997913,1
192,Fp2,-0.766320065503515,1
196,Fp2,0.892142187702886,1
200,Fp2,-4.0016673523909,1
204,Fp2,0.270525217609266,1
208,Fp2,0.678976832851333,1
212,Fp2,0.271772267017786,1
216,Fp2,1.91026410120368,1
220,Fp2,0.243499393587675,1
224,Fp2,1.18176342727132,1
228,Fp2,1.19881243504976,1
232,Fp2,0.0585103276869442,1
236,Fp2,1.06157209779066,1
240,Fp2,2.21250764803134,1
244,Fp2,-1.10592945344726,1
248,Fp2,-3.16901818963387,1
252,Fp2,-3.33007272332484,1
256,Fp2,-0.750966582500304,1
260,Fp2,-0.682373917014746,1
264,Fp2,-0.508427090101217,1
268,Fp2,-2.21092892965587,1
272,Fp2,0.684642777583361,1
276,Fp2,-1.35831279249495,1
280,Fp2,0.707101033979523,1
284,Fp2,-0.176699879216826,1
288,Fp2,1.39732124083799,1
292,Fp2,0.749299552742406,1
296,Fp2,0.489437300143295,1
300,Fp2,0.473955820609763,1
304,Fp2,0.191404122178972,1
308,Fp2,-1.28964238558758,1
312,Fp2,-1.29925241788446,1
316,Fp2,0.750488128020129,1
320,Fp2,-0.921228625486082,1
324,Fp2,-2.18765474934497,1
328,Fp2,0.517703744414764,1
332,Fp2,1.1986547262546,1
336,Fp2,2.1504023600986,1
340,Fp2,-2.41043639361154,1
344,Fp2,0.553462668907704,1
348,Fp2,-0.340930908902922,1
352,Fp2,-0.737869434260503,1
356,Fp2,-1.40331172167442,1
360,Fp2,0.608867828295877,1
364,Fp2,-0.0746964116705267,1
368,Fp2,-3.35508518023709,1
372,Fp2,1.75426074855504,1
376,Fp2,0.828280260424088,1
380,Fp2,-1.72505444195853,1
384,Fp2,0.220145545897651,1
388,Fp2,0.151198656528147,1
392,Fp2,-0.577354575616682,1
396,Fp2,1.54850986211554,1
400,Fp2,0.394234913260988,1
404,Fp2,1.64214122908581,1
408,Fp2,-0.00355542654248783,1
412,Fp2,-0.461965430561295,1
416,Fp2,1.02595551113978,1
420,Fp2,-1.8901419850227,1
424,Fp2,-0.289182058467711,1
428,Fp2,0.0235053158131875,1
432,Fp2,-3.62072775078008,1
436,Fp2,-1.17112697661127,1
440,Fp2,4.98353831737155,1
444,Fp2,-0.498274286865133,1
448,Fp2,-1.1856565128977,1
452,Fp2,-3.1751409777652,1
456,Fp2,1.45471874815228,1
460,Fp2,-1.59311095330457,1
464,Fp2,0.0302534998852518,1
468,Fp2,1.76371014548529,1
472,Fp2,0.903778095147526,1
476,Fp2,-2.38085065452204,1
480,Fp2,-0.208709274506861,1
484,Fp2,0.347102233326377,1
488,Fp2,1.2795677299019,1
492,Fp2,-1.13940438561902,1
496,Fp2,0.663685599543856,1
500,Fp2,2.17292376748966,1
504,Fp2,0.227406414462607,1
508,Fp2,-0.408567533054407,1
512,Fp2,2.65031483950418,1
516,Fp2,1.19777361020766,1
520,Fp2,0.787246414997669,1
524,Fp2,2.64910898204018,1
528,Fp2,-0.512169478257481,1
532,Fp2,1.96212570763621,1
536,Fp2,2.01195583724885,1
540,Fp2,0.589088326631612,1
544,Fp2,1.44793288169974,1
548,Fp2,2.34205448049659,1
552,Fp2,-2.82520837855177,1
556,Fp2,0.80200169377045,1
560,Fp2,2.24871469711411,1
564,Fp2,0.308162330392026,1
568,Fp2,1.38663626963764,1
572,Fp2,0.417459220161681,1
576,Fp2,1.57004984947452,1
580,Fp2,-1.81222576076578,1
584,Fp2,-0.100834832232334,1
588,Fp2,2.36201321628759,1
592,Fp2,4.12130193963502,1
596,Fp2,0.509665142727601,1
600,Fp2,-2.85687571259405,1
604,Fp2,-2.31344841124851,1
608,Fp2,-0.859874156724621,1
612,Fp2,0.0441461299702101,1
616,Fp2,-0.218818507642023,1
620,Fp2,-0.179811544302428,1
624,Fp2,-0.908223590741151,1
628,Fp2,-0.252106168142473,1
632,Fp2,0.603801906138611,1
636,Fp2,-1.67774494119815,1
640,Fp2,0.231734881532547,1
644,Fp2,-0.146394999555472,1
648,Fp2,0.897095905627528,1
652,Fp2,0.964419879049221,1
656,Fp2,0.142913079477934,1
660,Fp2,-1.82194223642041,1
664,Fp2,0.631032141198123,1
668,Fp2,-1.54629516141868,1
672,Fp2,1.11193055507408,1
676,Fp2,-0.807471625680106,1
680,Fp2,0.0136197866947794,1
684,Fp2,-1.34799779952031,1
688,Fp2,-1.44872539869661,1
692,Fp2,-1.88960567387849,1
696,Fp2,0.230174146587584,1
700,Fp2,1.8196528252846,1
704,Fp2,-0.687058618504165,1
708,Fp2,0.0192905899109387,1
712,Fp2,2.23035576669158,1
716,Fp2,-1.07779275652572,1
720,Fp2,0.593090741515045,1
724,Fp2,-0.658652244642054,1
728,Fp2,0.290349143737613,1
732,Fp2,1.04982796553016,1
736,Fp2,-1.14469509469899,1
740,Fp2,1.03488538698797,1
744,Fp2,1.49640923804587,1
748,Fp2,-1.45806496704949,1
752,Fp2,-0.917742452492328,1
756,Fp2,-0.753527470395524,1
760,Fp2,-0.496794992710015,1
764,Fp2,-1.5727308616526,1
768,Fp2,0.00194132690623351,1
772,Fp2,1.85492794978767,1
776,Fp2,1.86072080353861,1
780,Fp2,0.455157171898046,1
784,Fp2,-1.24260965871282,1
788,Fp2,1.70197636927291,1
792,Fp2,2.13915491164605,1
796,Fp2,-0.317678069213758,1
800,Fp2,0.0483176526877375,1
-200,F7,1.42646683958311,1
-196,F7,0.6302373444866,1
-192,F7,-2.05933998354188,1
-188,F7,0.664601445480466,1
-184,F7,-3.02254067376635,1
-180,F7,2.22699547670531,1
-176,F7,0.164445835708713,1
-172,F7,-0.249942103494767,1
-168,F7,1.45510043357854,1
-164,F7,0.766385060474858,1
-160,F7,0.0436800929204959,1
-156,F7,-0.650192726561765,1
-152,F7,0.924141358456553,1
-148,F7,0.214788841451572,1
-144,F7,0.267268177567616,1
-140,F7,1.04376848475843,1
-136,F7,0.878330282459987,1
-132,F7,-2.04387666294711,1
-128,F7,-0.0959865819382475,1
-124,F7,-0.190236365645561,1
-120,F7,-0.56144297864906,1
-116,F7,-1.18696970927104,1
-112,F7,1.51106713885454,1
-108,F7,-0.725710624745718,1
-104,F7,0.674091573452822,1
-100,F7,1.56502289476446,1
-96,F7,0.789994077556337,1
-92,F7,-0.268501970550842,1
-88,F7,-3.65065035075014,1
-84,F7,0.0281422840636018,1
-80,F7,-0.980742460226666,1
-76,F7,-0.287523899113057,1
-72,F7,1.90278930891392,1
-68,F7,-1.76844488204418,1
-64,F7,1.82246075590304,1
-60,F7,1.14899329849818,1
-56,F7,1.51874398843555,1
-52,F7,-3.62704141107849,1
-48,F7,-0.729650421925223,1
-44,F7,0.297999605846777,1
-40,F7,0.708131578101326,1
-36,F7,2.3941732517551,1
-32,F7,-0.00768168267344836,1
-28,F7,-2.54991742714916,1
-24,F7,-2.12604817533514,1
-20,F7,-1.33139467677605,1
-16,F7,0.465006883116734,1
-12,F7,1.79439829614887,1
-8,F7,-1.36531158342853,1
-4,F7,-0.306416710907071,1
0,F7,2.13955112281418,1
4,F7,1.30493166090299,1
8,F7,0.0116188017168149,1
12,F7,1.45189964385982,1
16,F7,-0.0994992158591906,1
20,F7,-2.66827863165104,1
24,F7,0.180035939836192,1
28,F7,-0.573173262798937,1
32,F7,-0.785101463314019,1
36,F7,-4.13469155656703,1
40,F7,1.06976215731272,1
44,F7,-1.0873800549172,1
48,F7,1.97478215209672,1
52,F7,-0.0670744166982727,1
56,F7,-1.64942174366006,1
60,F7,1.62897263714286,1
64,F7,2.90947774449979,1
68,F7,2.30070789330326,1
72,F7,0.348670556584865,1
76,F7,-2.52744339539796,1
80,F7,-0.0385054420840216,1
84,F7,0.104888976122221,1
88,F7,0.0857413389365421,1
92,F7,2.3295620525466,1
96,F7,-0.990345459678843,1
100,F7,1.06594213071269,1
104,F7,1.23985310014521,1
108,F7,-1.68256667871085,1
112,F7,-0.725548980923312,1
116,F7,1.21710431995848,1
120,F7,-1.06195964986557,1
124,F7,0.88650957831126,1
128,F7,0.405906813088034,1
132,F7,-1.12745835284776,1
136,F7,1.28016789305663,1
140,F7,1.10458956264033,1
144,F7,2.26108177082845,1
148,F7,-1.07411008341157,1
152,F7,1.6734689243748,1
156,F7,-1.85806515010782,1
160,F7,-1.8673861350275,1
164,F7,0.31337529767435,1
168,F7,1.5458494138514,1
172,F7,-0.856719189120798,1
176,F7,-0.390216939324775,1
180,F7,-1.09601242680575,1
184,F7,1.59103785547142,1
188,F7,3.4406733470459,1
192,F7,3.95631274567115,1
196,F7,-0.47685525530841,1
200,F7,1.8773387398775,1
204,F7,0.130218563174795,1
208,F7,-3.30263177802489,1
212,F7,0.508556929636104,1
216,F7,-1.79260419930007,1
220,F7,1.14416736456462,1
224,F7,-1.0812001810989,1
228,F7,0.628801258617322,1
232,F7,-0.948019590457014,1
236,F7,-1.10451104051669,1
240,F7,-0.143160397710207,1
244,F7,3.8555507411014,1
248,F7,-1.81205496956414,1
252,F7,2.72167281707024,1
256,F7,-2.23442762623573,1
260,F7,-1.82453105747594,1
264,F7,-1.28432648047728,1
268,F7,0.948561975584058,1
272,F7,1.15757904882768,1
276,F7,0.22150057319254,1
280,F7,-1.38522242380144,1
284,F7,-0.374143551027472,1
288,F7,-1.60277854390458,1
292,F7,0.634963556854239,1
296,F7,-3.06464667561874,1
300,F7,4.33057059005389,1
304,F7,0.0274689176469662,1
308,F7,0.206232209483117,1
312,F7,1.78515609697372,1
316,F7,0.455362334888984,1
320,F7,2.03061012387825,1
324,F7,-0.434786770907627,1
328,F7,1.54492387588397,1
332,F7,-2.90094279180957,1
336,F7,0.942761038109498,1
340,F7,0.495187682298234,1
344,F7,0.465991687028913,1
348,F7,1.39536962101323,1
352,F7,-3.7757266141123,1
356,F7,-0.469368691993485,1
360,F7,-0.735757896607751,1
364,F7,-0.300372402975381,1
368,F7,-0.984259434262504,1
372,F7,-0.76648525061358,1
376,F7,-1.23930358941077,1
380,F7,1.60574035708596,1
384,F7,-1.50505111868785,1
388,F7,-0.371609345947928,1
392,F7,-0.166403083678433,1
396,F7,-0.454545928272172,1
400,F7,-1.82666214245129,1
404,F7,0.986886225650253,1
408,F7,1.09089072575932,1
412,F7,-0.221148026747121,1
416,F7,0.531700486666659,1
420,F7,1.84531837733135,1
424,F7,-0.216320992681741,1
428,F7,-2.20864211909113,1
432,F7,0.814020788639981,1
436,F7,-1.63275391975885,1
440,F7,-1.32012865357806,1
444,F7,-0.642225658030004,1
448,F7,0.608364893010874,1
452,F7,0.998312840625558,1
456,F7,1.61610292205988,1
460,F7,0.768667371449473,1
464,F7,0.691425095126061,1
468,F7,-0.273500366787091,1
472,F7,0.834438008538146,1
476,F7,-1.25758602058903,1
480,F7,-1.37333860777252,1
484,F7,-0.278540706857789,1
488,F7,0.597942761824514,1
492,F7,2.38777628965645,1
496,F7,-0.674179289875979,1
500,F7,0.471351819379493,1
504,F7,1.54188436363818,1
508,F7,0.495783745326507,1
512,F7,0.141295735871504,1
516,F7,0.564646800107702,1
520,F7,-1.32048410043161,1
524,F7,3.62173472945472,1
528,F7,-1.48260738898368,1
532,F7,0.00175578762502566,1
536,F7,-1.73111372620888,1
540,F7,-0.159199247783926,1
544,F7,-1.37407348494257,1
548,F7,-0.435588973890446,1
552,F7,-0.74061339533073,1
556,F7,-2.27662338480832,1
560,F7,-0.557040099140034,1
564,F7,0.943312979616343,1
568,F7,-0.456475234882889,1
572,F7,-0.932199196333752,1
576,F7,0.177134828443875,1
580,F7,-0.138402431955346,1
584,F7,-1.49876578964685,1
588,F7,0.9447238441385,1
592,F7,-2.21789716769165,1
596,F7,1.16880409940545,1
600,F7,-0.772394160086484,1
604,F7,0.536063801894877,1
608,F7,1.02021325611715,1
612,F7,1.18682918779822,1
616,F7,-1.65928312591988,1
620,F7,0.253423753236754,1
624,F7,0.0695713592743214,1
628,F7,-2.51232065800955,1
632,F7,0.338848886657152,1
636,F7,-0.707265983375394,1
640,F7,-2.22051712493304,1
644,F7,-1.73187990975238,1
648,F7,-1.55666275332878,1
652,F7,-1.06584984272916,1
656,F7,2.09882303711801,1
660,F7,-1.90196416204868,1
664,F7,-1.78797322030366,1
668,F7,2.0082116314997,1
672,F7,-0.447029997182923,1
676,F7,-0.186668851346082,1
680,F7,0.430602192157722,1
684,F7,-1.24756751339218,1
688,F7,-0.699923472337381,1
692,F7,-2.30609485595722,1
696,F7,-1.43929835302101,1
700,F7,2.02825211471201,1
704,F7,1.26338674538076,1
708,F7,0.907669192024514,1
712,F7,-2.68162351710661,1
716,F7,-0.0523672311408175,1
720,F7,0.81042246200936,1
724,F7,-2.60896225583124,1
728,F7,-0.84739009757228,1
732,F7,0.0672068477485672,1
736,F7,0.897030715085011,1
740,F7,1.27089912190676,1
744,F7,-0.858879110398327,1
748,F7,2.94951913599359,1
752,F7,1.7318878091056,1
756,F7,-2.63895491357369,1
760,F7,-3.02115939930758,1
764,F7,-3.08274920285617,1
768,F7,0.991642051678276,1
772,F7,-1.15786108093766,1
776,F7,-2.17363361287622,1
780,F7,3.5265314536858,1
784,F7,0.00654791421722865,1
788,F7,0.297928567492126,1
792,F7,-3.28302819070684,1
796,F7,-1.88571790673757,1
800,F7,-0.376314500591497,1
-200,F3,-0.252877369255767,1
-196,F3,-2.44920532318833,1
-192,F3,0.757952366312801,1
-188,F3,1.3226726912632,1
-184,F3,-1.32595211721793,1
-180,F3,2.1651501229074,1
-176,F3,-0.644866585413497,1
-172,F3,-2.15166661035381,1
-168,F3,-1.28696267998965,1
-164,F3,-0.791814955175175,1
-160,F3,-1.37296057100625,1
-156,F3,-0.474819685342846,1
-152,F3,0.333208923194564,1
-148,F3,-1.39156271138754,1
-144,F3,-2.29921146420531,1
-140,F3,-1.03408201878356,1
-136,F3,-0.886532103275541,1
-132,F3,-0.0380829172980219,1
-128,F3,-0.949555460411678,1
-124,F3,-0.667920584195502,1
-120,F3,-1.26474695263205,1
-116,F3,2.38705733773445,1
-112,F3,-0.720577182001559,1
-108,F3,-0.0559037867045261,1
-104,F3,0.584716673600888,1
-100,F3,-1.93415084596573,1
-96,F3,-0.476587950246721,1
-92,F3,0.480853196077061,1
-88,F3,1.52251897164719,1
-84,F3,0.981439406292995,1
-80,F3,-1.13552854132269,1
-76,F3,-0.165138998396627,1
-72,F3,1.37659762926877,1
-68,F3,1.89229320976556,1
-64,F3,1.32105581655505,1
-60,F3,0.453118795523161,1
-56,F3,2.95919247919119,1
-52,F3,-2.16335621430721,1
-48,F3,1.52438898558945,1
-44,F3,0.40265515998694,1
-40,F3,-1.303578828749,1
-36,F3,4.40077466424441,1
-32,F3,0.589069820876876,1
-28,F3,0.0877738401136121,1
-24,F3,-0.184311965417217,1
-20,F3,-2.20566715145067,1
-16,F3,0.728030042679515,1
-12,F3,-1.80757212166099,1
-8,F3,0.765879517458921,1
-4,F3,-1.31842998251203,1
0,F3,-0.1821258197549,1
4,F3,-2.13278222182378,1
8,F3,0.193700266502894,1
12,F3,-0.124345858965548,1
16,F3,-2.02703216094916,1
20,F3,2.11054656470892,1
24,F3,-1.47660883827802,1
28,F3,-0.444692209505076,1
32,F3,-1.31164943268811,1
36,F3,-2.01633175173559,1
40,F3,0.415202483568499,1
44,F3,0.950192796374005,1
48,F3,-0.254827684296536,1
52,F3,0.128625821485723,1
56,F3,3.27566214767591,1
60,F3,2.24418572159561,1
64,F3,3.77570984831521,1
68,F3,-1.68627375232252,1
